created,username,source,text,retwc,hashtag,followers,friends,polarity,subjectivity
2021-06-12 11:09:07,andréa 🎩,Twitter for iPhone,RT @VisuaIAnimes: Anime : The Promised Neverland https://t.co/bsRc9JxMNQ,1062,None,44,121,0.0,0.0
2021-06-12 11:09:07,silvanna 🌱,Twitter for Android,"@ID0N0I Tg.riegoblessed
Thankyou.... https://t.co/xh64igPe16",0,None,111,3815,0.0,0.0
2021-06-12 11:09:07,ᴍᴀꜱ-ᴍᴀꜱ ʙɪᴀꜱᴀ,Twitter for Android,RT @AnimeColorful: The beauty of Anime ✨ https://t.co/TPiigSXzSd,1939,None,23,75,0.0,0.0
2021-06-12 11:09:06,MOCHIE 🌸,Twitter for iPhone,RT @WeebAhmad: Anime : Hunter x Hunter https://t.co/iAPgvKHZU3,525,None,73,304,0.0,0.0
2021-06-12 11:09:05,Lee :),Twitter Web App,"RT @noranikoletta: Look, it's the Lore Man but anime 👀 Hope you guys like it, it took me some time ^^

#GEORGENOTFOUND #georgenotfoundfanar…",1585,GEORGENOTFOUND,561,536,0.0,0.0
2021-06-12 11:09:03,micelle,Twitter for Android,"RT @jeralduy: Kudos to BASE Entertainment for making the Philippine flag a cityscape background art in #TreseOnNetflix anime 
#Trese #TabiT…",174,TreseOnNetflix,550,510,-0.8,1.0
2021-06-12 11:09:00,Nibsy | Raffle ongoing,Twitter for Android,RT @OnyxDigitalSer1: @Shimmering_Nibs Hello and thank you for this thread! I make digital art based on characters from shows/movies/series/…,2,None,681,559,0.0,0.0
2021-06-12 11:08:59,nopal,Twitter for iPhone,@sowble anime tiddies here we goooo,0,None,149,314,0.0,0.0
2021-06-12 11:08:59,Özil is the goat playmaker,Twitter for Android,@cesc4official Thoughts on anime?,0,None,1881,1317,0.0,0.0
2021-06-12 11:08:56,☆ie,Twitter for Android,RT @yutaokkostu: congrats to attack on titan for being the only anime to have armin arlert and annie leonhardt https://t.co/f74glW4Lrc,188,None,224,245,0.0,1.0
2021-06-12 11:08:55,ღ🅑οα нαиϲοϲκ,Twitter for Android,"RT @yahoo201027: Happy Birthday to the Class Representative and One of the Students attending the Academy, Owner of Nue, and Member of the…",4,None,80,38,0.8,1.0
2021-06-12 11:08:54,Dominator™,Twitter for Android,Me who didn't even c tat Anime 🚶🚶 https://t.co/zGwENgo4hK https://t.co/bk5Uceb1Yg,0,None,3291,407,0.0,0.0
2021-06-12 11:08:48,Hlithium,Twitter for Android,RT @GameSpot: Netflix's Castlevania series isn't over just yet! Get ready for a brand-new spin-off: https://t.co/IhfgpFQGMU https://t.co/GV…,3,None,172,887,0.2,0.5
2021-06-12 11:08:48,95Darkrai,Twitter for iPhone,RT @TheGoldenSmurf: For some reasons the YGO Anime decided to nerf Joey hardcore in fighting. https://t.co/u54xcs1xnO,47,None,179,405,0.0,0.0
2021-06-12 11:08:47,evie ♡’s jay current read: archers voice,Twitter for iPhone,"RT @littlebooklore: hey im new to #booktwt looking for new friends! some books i love:

-wicked fox
-six of crows
-the raven boys
-aridante…",1,booktwt,155,139,0.2689393939393939,0.503030303030303
2021-06-12 11:08:44,Leggobeast,Twitter for Android,"#TreseOnNetflix superb, battling spirits and demon's #philipinofolklawtales #anime https://t.co/xZ30XJAg6T",2,TreseOnNetflix,309,443,1.0,1.0
2021-06-12 11:08:43,TY#💜YourVoice🎤,Twitter for iPhone,RT @AoTJewels: Top 10 anime betrayals https://t.co/vFCF16di3s,1649,None,259,1009,0.5,0.5
2021-06-12 11:08:40,Wolfy_plays505,Twitter Web App,@Naruto_Anime_EN NO I HAVENT NOW HELP ME WITH IT!,0,None,0,45,0.0,0.0
2021-06-12 11:08:40,ali @ SAKY0CITO ILLUST!!!,Twitter for Android,"RT @yagefudo: i have never liked and continue to not like the framing of the joseimuke genre as ""hot boys and easy gameplay for thristy str…",158,None,317,447,0.1277777777777778,0.8277777777777778
2021-06-12 11:08:40,lex,Twitter for iPhone,RT @yutaokkostu: congrats to attack on titan for being the only anime to have armin arlert and annie leonhardt https://t.co/f74glW4Lrc,188,None,327,413,0.0,1.0
2021-06-12 11:08:40,Vert @ GOING CRAZY OVER THE VANITAS ANIME,Twitter for iPhone,@Niche_less_ @FoolPlanet I’m talking about harem anime’s 🤨wym??,0,None,647,1604,0.0,0.0
2021-06-12 11:08:39,𝐹𝒷𝒜𝒶𝓉𝓉𝒶𝒸𝓀,Twitter for Android,RT @AnimesFeeIings: Gaming in anime 🎮 https://t.co/b0gaEFrS4Y,1175,None,0,5,0.0,0.0
2021-06-12 11:08:39,🙄,Twitter for Android,RT @yutaokkostu: congrats to attack on titan for being the only anime to have armin arlert and annie leonhardt https://t.co/f74glW4Lrc,188,None,19,35,0.0,1.0
2021-06-12 11:08:38,John....,Twitter Web App,"RT @FilmGob: Zack Snyder: ""Here's a diverse cast for my Norse Gods anime""

A sexually frustrated blogger trying to stay relevant: https://t…",76,None,71,64,-0.14999999999999997,0.55
2021-06-12 11:08:36,KouraF,Twitter for Android,"RT @carazure: canon anime fugo vs the way i draw fugo....
#jjba https://t.co/3kyhKNFcFr",385,jjba,85,597,0.0,0.0
2021-06-12 11:08:35,💛💙~ℜavel Ꮲhoenix~💙💛 ((Eli Ayase~)),Twitter for Android,"RT @KittyRosette192: Name: I'm Ashley Rosemary aka Ashley The White Wolf. I am a transgender woman and lesbian. 
Interests: Anime, Gaming,…",32,None,2405,3404,0.0,0.0
2021-06-12 11:08:34,F/A 𝑹𝒀𝑹𝑼𝑿,Twitter for iPhone,RT @animfeels: Anime: Your Name https://t.co/xxWhvin7bb,449,None,207,160,0.0,0.0
2021-06-12 11:08:34,ABSOLUTE TOUGHNESS,Twitter for Android,"RT @jeralduy: Kudos to BASE Entertainment for making the Philippine flag a cityscape background art in #TreseOnNetflix anime 
#Trese #TabiT…",174,TreseOnNetflix,1129,375,-0.8,1.0
2021-06-12 11:08:32,godziwa,Twitter for iPhone,finally finished watching cardcaptor sakura (it has actually already been an hour and i was just letting everything… https://t.co/rR9ExPSkZw,0,None,14,202,0.0,0.55
2021-06-12 11:08:31,Sendo🌊,Twitter for iPhone,RT @AnimesFeeIings: Gaming in anime 🎮 https://t.co/b0gaEFrS4Y,1175,None,203,188,0.0,0.0
2021-06-12 11:08:30,VIV,Twitter Web App,"@a_animators @YapapaMirage Naoko Takeuchi, technically the entire SM fans when they read the manga first then look… https://t.co/Ezw5N1F7Ob",0,None,6,9,0.08333333333333333,0.3527777777777778
2021-06-12 11:08:29,Rev Prez,Twitter Web App,That was a fun day. https://t.co/KRVDsm6hGa https://t.co/zYF9GEONDT,0,None,662,539,0.3,0.2
2021-06-12 11:08:26,⚰️,Twitter for iPhone,the disgusting qrt &amp; replies. K¥$ https://t.co/FbQDtjATaf https://t.co/U3wkwtnOzb,0,None,387,135,-1.0,1.0
2021-06-12 11:08:25,◞˚𝒎 𝒊 𝒑 𝒑 𝒊 💫⌇ ⁺◦𝒄𝒐𝒎𝒎 𝒐𝒑𝒆𝒏,Twitter for iPad,"— Reference
Anime : The stranger by the sea / Umibe no étranger (2020)
((I love this anime to ma core. The story an… https://t.co/xfJj2BHr0j",0,None,1882,264,0.5,0.6
2021-06-12 11:08:25,💚🌸 Ishipaca 🌸💚,Twitter for Android,RT @applecrumbx: is2g you're about to get some ass whoppin from mama kasen https://t.co/JHJSfE6vfq,2,None,96,396,0.0,0.0
2021-06-12 11:08:23,RULS Adwan,Twitter Web App,@jiraiyaIN @Zuityy anime name ?,0,None,1854,338,0.0,0.0
2021-06-12 11:08:21,ジンセイ工房　只今、オリフレにどハマり中,Twitter for iPhone,RT @Sitinuramjah: Trying to draw 70's Getter robo with my art chibi style. I also try to make experiments the color to make looks the retro…,27,None,577,1353,0.0,0.0
2021-06-12 11:08:21,◡̈ꕤ𖤐 catboy mubra evangelion fan acc 𖤐ꕤ◡̈,Twitter for Android,RT @luulubuu: I really hope they don't forget about this scene in the new castlevania anime https://t.co/gwgCChxaxQ,2617,None,2157,1623,0.16818181818181818,0.32727272727272727
2021-06-12 11:08:19,Sora mbk,Twitter for Android,"RT @TheOnePieceEra: Anime : One Piece

Most Underrated Character in One Piece 🤣 https://t.co/wHizqxG3lS",2072,None,8,98,0.5,0.5
2021-06-12 11:08:18,RE:AnimeTron,BotXtreme,"RT @G53387141: This May become a thing SuperSmash Brothers ps5

#game #gamer #gaming #games #ps #playstation #videogames #xbox #gamers #mem…",4,game,5908,1,-0.4,0.4
2021-06-12 11:08:18,Ouki,Twitter for iPhone,RT @NejireeKun: Me at 5am still watching anime https://t.co/gHYLamIBvU,6035,None,2252,1263,0.0,0.0
2021-06-12 11:08:17,Esper,Twitter Web App,"@CatboysDaily log horizon is a fun isekai anime with nyanta, a dual wielding chef catboy in a supporting role",0,None,291,155,0.275,0.225
2021-06-12 11:08:17,Mati is trying to use 100% of her brain for exams,Twitter for Android,"RT @nana_blue22: Wonho x Atsumu
I see thighs, i see Atsumu.
#haikyuu #atsumu #atsumumiya #MONSTAX #haikyuufanart #miya #anime https://t.co/…",24,haikyuu,2143,459,0.0,0.0
2021-06-12 11:08:16,Violet (EnVtuber/VStreamer 🇬🇧),Twitter for Android,"RT @AhabsStudios: The gall of anime licensing companies to call people who pirate and fansub ""colonizers"" when they themselves alter lines…",473,None,432,2879,0.0,0.0
2021-06-12 11:08:14,𝑨𝒚𝒂𝒏𝒐𝒌𝒐𝒖𝒋𝒊 𝗞𝗶𝘆𝗼𝘁𝗮𝗸𝗮,Twitter for Android,RT @animfeels: Anime: Your Name https://t.co/xxWhvin7bb,449,None,69,5,0.0,0.0
2021-06-12 11:08:14,Timid garden7,Twitter Web App,"RT @sumienps: Finally we meet again,xiao! Thank you mihoyo!🥺🥺
#miHoYo #GenshinImapct #xiaolumi #Xiao #genshinimpactart #genshintwt #LUMINE…",67,miHoYo,70,81,0.0,1.0
2021-06-12 11:08:14,Wolfy_plays505,Twitter Web App,@Naruto_Anime_EN oh no not the exams again,0,None,0,45,0.0,0.0
2021-06-12 11:08:13,Rage,Twitter for iPhone,RT @VisuaIAnimes: Anime : Demon Slayer https://t.co/MZ5FIulu8y,1595,None,374,4997,0.0,0.0
2021-06-12 11:08:13,liv✨,Twitter for Android,RT @Pigliicorn: #Yoimiya :) very much looking forward to the new area and characters coming for #GenshinImpact 1.7! Love this #characterdes…,10,Yoimiya,424,478,0.35761363636363636,0.5786363636363636
2021-06-12 11:08:12,✨🌸 Lamb 🌸✨ COMMISSIONS OPEN 1/5 🌸✨,Twitter for iPad,@SammyG_xo I draw cute anime style and I still have 4 slots open 💜💜 you can check my pinned for more info and sampl… https://t.co/tgdc0ebpVB,0,None,883,349,0.3333333333333333,0.6666666666666666
2021-06-12 11:08:12,ghost. sasha's gf,Twitter for Android,RT @yutaokkostu: congrats to attack on titan for being the only anime to have armin arlert and annie leonhardt https://t.co/f74glW4Lrc,188,None,1983,2155,0.0,1.0
2021-06-12 11:08:11,𝚌𝚊𝚜𝚜𝚒𝚎🍙,Twitter for iPhone,RT @VisuaIAnimes: Anime : The Promised Neverland https://t.co/bsRc9JxMNQ,1062,None,1274,720,0.0,0.0
2021-06-12 11:08:11,Scarlet 〄 Witch,Twitter Web App,"@EmilyLuxuria ur pushing 40 with an anime pfp, please worry about yourself ms girl",0,None,237,392,0.0,0.0
2021-06-12 11:08:08,otak blank 🇵🇸,Twitter for Android,RT @ZoldyckSzn: Cats x AoT anime https://t.co/acfZ9KbPLG,284,None,11,197,0.0,0.0
2021-06-12 11:08:08,bored,Twitter Web App,"RT @jeralduy: Kudos to BASE Entertainment for making the Philippine flag a cityscape background art in #TreseOnNetflix anime 
#Trese #TabiT…",174,TreseOnNetflix,128,683,-0.8,1.0
2021-06-12 11:08:08,bts.jikook,Twitter Web App,RT @kkyucalico: dainty anime girl jungkook pose 😭 https://t.co/I4esoqtZhN,10,None,460,318,0.9,1.0
2021-06-12 11:08:07,Gaurav,Twitter for iPhone,@ahamsupremaci @shudduploserr you’ve confused it with manga mf how u be saying anime (short for animation) isn’t about animation😐,0,None,44,70,-0.2,0.5
2021-06-12 11:08:06,JON,Twitter for Android,RT @AoTJewels: Top 10 anime betrayals https://t.co/vFCF16di3s,1649,None,964,1756,0.5,0.5
2021-06-12 11:08:06,benji,Twitter Web App,@lporiginalg anime is the work of god and you can't convince me otherwise,0,None,40,663,0.0,0.0
2021-06-12 11:08:06,direkomendasikan,Twitter for Android,"RT @stikzshop: Shop my sale: 30% off. https://t.co/4QFsa9yavi

@SmallStreamersR @rtsmallstreams @SmallStreamersC @Etsy @stream_caster @reko…",5,None,22,57,0.0,0.0
2021-06-12 11:08:05,LUCKY LIZQUENS INTERNATIONAL,Twitter for Android,"RT @notaphroditay: yes, let's accept the fact na may mga flaws pa yung trese but this is our first filipino anime. there will always be roo…",16,None,443,1061,0.25,0.3333333333333333
2021-06-12 11:08:05,Rage,Twitter for iPhone,RT @VisuaIAnimes: Anime : The Promised Neverland https://t.co/bsRc9JxMNQ,1062,None,374,4997,0.0,0.0
2021-06-12 11:08:05,I MISS EREN,Twitter for Android,RT @Izukuuu_shonen: This anime scene is so cute 🥺 https://t.co/BZYxFgqUIo,2771,None,157,703,0.5,1.0
2021-06-12 11:08:05,mikyla ✩,Twitter for Android,RT @VisuaIAnimes: Anime : The Promised Neverland https://t.co/bsRc9JxMNQ,1062,None,18,46,0.0,0.0
2021-06-12 11:08:03,eudjiw,Twitter for iPhone,RT @AnimesFeeIings: Gaming in anime 🎮 https://t.co/b0gaEFrS4Y,1175,None,97,639,0.0,0.0
2021-06-12 11:08:02,sān,Twitter for iPhone,RT @animfeels: Anime: Your Name https://t.co/xxWhvin7bb,449,None,49,140,0.0,0.0
2021-06-12 11:08:01,I MISS EREN,Twitter for Android,"RT @Izukuuu_shonen: Anime : horimiya ♥️

Follow me for more anime content https://t.co/hKt8Ki0UzO",49,None,157,703,0.5,0.5
2021-06-12 11:07:59,Aslı,Twitter for iPhone,"RT @noranikoletta: Look, it's the Lore Man but anime 👀 Hope you guys like it, it took me some time ^^

#GEORGENOTFOUND #georgenotfoundfanar…",1585,GEORGENOTFOUND,190,581,0.0,0.0
2021-06-12 11:07:56,✨🇵🇸✨,Twitter for Android,"RT @MuhaddasI: Mfs be like ""eww anime"" then go watch psl",27,None,862,1019,0.0,0.0
2021-06-12 11:07:55,:p,Twitter for iPhone,vnc anime@ vibes are SO GOOD the atmosphere is all i could have hoped for,0,None,231,369,0.7,0.6000000000000001
2021-06-12 11:07:54,narusayang.,Twitter for Android,RT @4NGSTR0M: #YUTA as anime characters https://t.co/zZkYvJ8Mib,60,YUTA,175,183,0.0,0.0
2021-06-12 11:07:54,iKarazy ⭐️,Twitter for iPhone,IM OFFICIALLY CAUGHT UP ON ONE PIECE ANIME LETS FUCKING GOOOOOOOOOOOOO https://t.co/mJuYxIAm7R,0,None,237,327,-0.6,0.8
2021-06-12 11:07:53,桜宮,Twitter for iPhone,"RT @mankai_company: A3! ACT3! 2/2 COUNTDOWN
DEL（Key Master）
https://t.co/JvphkoR5T8
6/24 #エースリー https://t.co/SwYrSJQ3M6",2907,エースリー,107,290,0.0,0.0
2021-06-12 11:07:53,Maria Fidalgo,Twitter Web App,"RT @MAngel_Arqto: #Architecture &amp; #Anime // In Tekkonkinkreet, Michael Arias was inspired by #LebbeusWoods for the design of the coldly tec…",15,Architecture,7102,5917,-0.6,1.0
2021-06-12 11:07:52,PoH,Twitter for iPhone,RT @anime_postt: Anime : Demon Slayer https://t.co/jHAJcBOjNz,199,None,536,338,0.0,0.0
2021-06-12 11:07:50,Gabriel Akara,Twitter for Android,"RT @AnimeContexts: Watching anime         Watching anime
when I was 6               now https://t.co/1aZMWjlte9",6493,None,78,246,0.0,0.0
2021-06-12 11:07:49,OMGGamingSquad,Twitter for iPhone,RT @golden_bolden_: This smacks!!! When Crunk meets Anime #OnMyGrind #MFGolden @OMGGamingSquad https://t.co/Su6WNZkA1w,2,OnMyGrind,320,212,0.0,0.0
2021-06-12 11:07:49,Ouzaᶜʳᶠ,Twitter for Android,RT @yutaokkostu: congrats to attack on titan for being the only anime to have armin arlert and annie leonhardt https://t.co/f74glW4Lrc,188,None,1280,1251,0.0,1.0
2021-06-12 11:07:49,Дзьис,Twitter for Android,RT @KnyPicture: Zenitsu in different anime styles https://t.co/KoiRnpYHNy,2632,None,41,248,0.0,0.6
2021-06-12 11:07:48,Andy M🇬🇧 👨‍🦽🦮🐕‍🦺💻 🏋️‍♂️🙌 🦅🎵,Twitter Web App,"Check out Video games, Coffee, &amp; a Thunderstorm | EST | !Schedule !anime  from Joeyking25 on https://t.co/6Q83Qesd7C https://t.co/x4gzrCTID8",0,None,3592,5000,0.0,0.0
2021-06-12 11:07:48,หม่าม๊าน้องแจฮวาน❤🍃,Twitter for Android,"RT @KDANIEL_SUPPORT: [📢] MUBEAT | PROGRESS

D-6 Subway Ad July Anniversary
210612 | 07:45PM KST
Rank #1 | 266,625 votes (21.3 %)

⏰ ~ June…",9,None,138,639,-0.775,0.95
2021-06-12 11:07:48,Ziino,Twitter for Android,"RT @NesKefee: Trying to expand my name in design so I'm doing half price banners for the first 5 people that message me ($15) 😈
Get them or…",6,None,37,26,0.04166666666666667,0.25
2021-06-12 11:07:45,GallienTheDemon,Twitter for iPhone,Turn me into an anime girl already https://t.co/ZzaijwyL3L,0,None,9,150,0.0,0.0
2021-06-12 11:07:44,deku goated | happy pride month bois,Twitter for iPad,"RT @Bakusastusan: Although MHA is one of the most popular anime out there, I still think that in terms of story it’s under appreciated and…",228,None,130,743,0.43333333333333335,0.5
2021-06-12 11:07:42,Wolfy_plays505,Twitter Web App,@Naruto_Anime_EN yea yea totally not harming,0,None,0,45,0.0,0.75
2021-06-12 11:07:40,winryedward,Twitter Web App,@SvValent @RachySM @VillainsSoul @CKZR28 @clauderogerong1 @FallenNight1345 @Supa_Saiya_jin @Spectre_Anime… https://t.co/Mtpj1sRMJC,0,None,2928,3039,0.0,0.0
2021-06-12 11:07:40,marga,Twitter for Android,"RT @Anime: Hey, Chuunibyou fans! Today is Rikka Takanashi’s birthday. Like, RT, and Comment to wish her a great one today! 🎂 https://t.co/4…",21,None,418,445,1.0,0.75
2021-06-12 11:07:39,I MISS EREN,Twitter for Android,RT @Izukuuu_shonen: This anime scene hit hard.... https://t.co/bduYZ4wbqP,7364,None,157,703,-0.2916666666666667,0.5416666666666666
2021-06-12 11:07:39,Kevin✱⁵,Twitter for Android,"RT @Kevinhidayat24: About 'Your Name' ☄️
(Next anime..? 🤷‍♂️)
@5ecretNumber 
#SECRET_NUMBER
#시크릿넘버 https://t.co/qXeYhJ0Y4D",9,SECRET_NUMBER,344,334,0.0,0.0
2021-06-12 11:07:36,Zenkai,Twitter for Android,RT @ItachisEyebags: What's your most rewatched anime? 🤔,648,None,42,130,0.5,0.5
2021-06-12 11:07:35,🌻Nana🌻,Twitter for Android,"when I heard that Hiroyuki Sawano composed ost for Promare I FUCKING CRIED
this man + studio trigger is the best co… https://t.co/oRzZAjVdEx",0,None,1098,270,0.2,0.55
2021-06-12 11:07:35,Razmiel,Twitter Web App,RT @TheGabiType: *manifests bf who is also obsessed w pokemon so I can share hot takes about the anime w them and draw them w their faves*,3,None,123,1170,-0.125,0.925
2021-06-12 11:07:32,🏳️‍⚧️🇳🇱Big Mommy Liza🇳🇱🏳️‍⚧️,Twitter for Android,"Why do blind anime characters always say ""i see""",0,None,4438,4969,-0.5,0.6666666666666666
2021-06-12 11:07:32,Giada Denzel,Twitter for iPhone,"RT @AnimeContexts: Watching anime         Watching anime
when I was 6               now https://t.co/1aZMWjlte9",6493,None,7,102,0.0,0.0
2021-06-12 11:07:31,Average Omni-man Apologist ४,Twitter for Android,RT @B_Nut_Parfait: Cons have evolved from blaming games for satanism to blaming anime for low-self esteem,1,None,350,893,0.0,0.0
2021-06-12 11:07:29,Lesbifriends,Twitter for Android,"RT @gentlemanbroad: Ten minutes of a perfect illustration of The Debate.

GC: Highlights a difficult point that needs a considered and nuan…",21,None,181,226,0.16666666666666666,0.6666666666666666
2021-06-12 11:07:29,╰ 𝓒ιи ☆,Twitter for Android,"RT @ribbon_tail: It's been one year since the anime remake announcement!! And we are already at episode 11, just wow...!!!!! Happy announce…",31,None,77,1070,0.552587890625,1.0
2021-06-12 11:07:27,AnimeDrawing || 💜💚||,Twitter for Android,@Emiraryu 😂😂😂😂 Like i saw this yesterday and don't fall again it feels awesome,0,None,220,341,1.0,1.0
2021-06-12 11:07:27,Lumenx,Twitter Web App,RT @DrachenFyr: When anime creators look at one too many vore pics https://t.co/nXsdQAHoZe,26,None,60,247,0.5,0.5
2021-06-12 11:07:24,olivia,Twitter for Android,"RT @Anime: Today is the birthday of Kenjiro Tsuda, the voice of Seto Kaiba in Yu-Gi-Oh!, Nanami Kento in Jujutsu Kaisen, Tatsu in The Way o…",700,None,230,184,0.0,0.0
2021-06-12 11:07:22,maria 2.0,Twitter for Android,need more anime to watch 🤲🏻,0,None,195,137,0.5,0.5
2021-06-12 11:07:20,𝕂𝕚𝕟𝕘,Twitter Web App,RT @SynthCool: @lporiginalg statue pfps vs anime pfps battle of the short bus,8,None,7,222,0.0,0.3
2021-06-12 11:07:20,Francisco Medina Reyes,Twitter for Android,"RT @Jamesvelectric2: Both Sugu and Asuna look so beautiful. *faints*
😍❤😵 #sao_anime #Alicization https://t.co/xyQdXEF2ov",130,sao_anime,10,45,0.85,1.0
2021-06-12 11:07:19,Syahin.,Twitter for iPhone,Top 10 anime all of time and number 1 in manga all of time for a reason you stupid fuck. Maghoh ni maghohhhhhhhh. https://t.co/zi4oYOw7pK,0,None,467,266,-0.2333333333333333,0.7000000000000001
2021-06-12 11:07:19,wayv,Twitter for Android,"RT @wayvmsg: HD

anime anime anime anime
recommend to me quickly 🤩 🤩 🤩 
asap

[5:54pm KST]",87,None,50,117,0.3333333333333333,0.5
2021-06-12 11:07:19,Brice Nichol,Twitter Web App,@ActualAero I really believe it’s gonna be a huge disappointment like always… and that Nintendo’s Gonna reveal a sh… https://t.co/Hi1UkEkjcY,0,None,26,125,3.700743415417188e-17,0.5
2021-06-12 11:07:17,if you stan aespa dont follow me im sorry,Twitter for Android,"RT @bblnct_: Hendery

Anime anime anime anime 

Recommend to me quickly 🤩🤩🤩

asap",136,None,948,1020,0.3333333333333333,0.5
2021-06-12 11:07:17,ً,Twitter for Android,"RT @awesomeMissK: Not a fan of the og trese but I did read it. So far, Liza did a good job. Even my prof who introduced it to us thinks she…",58,None,376,288,0.39999999999999997,0.8
2021-06-12 11:07:17,Laura Cantik,Twitter for Android,"RT @AnimeContexts: Watching anime         Watching anime
when I was 6               now https://t.co/1aZMWjlte9",6493,None,17,81,0.0,0.0
2021-06-12 11:07:17,🥚Katja 🥚| CW : Vivy & Mars Red,Twitter Web App,"Watch Shadows House, one of the most addictive ending I ever seen for the past few years and one of the best anime… https://t.co/JWctHjdXVF",0,None,354,300,0.21000000000000002,0.41
2021-06-12 11:07:11,⭒ len alen,Twitter for Android,"RT @pplalwyssay: Unflop please
Ayo mutualan #Anitwt hype anime, Webtoon, J-Pop, or anything, let's be friend ty🤝
(Ini maksa)
RT/like highly…",16,Anitwt,1489,1440,0.16,0.5399999999999999
2021-06-12 11:07:11,ㅇㅅㅇ🍙 qifco brainrot,Twitter for iPhone,let’s be honest ✨ jjk anime nice and all but kinda ugly,0,None,64,95,0.16666666666666666,0.9666666666666667
2021-06-12 11:07:10,⚢ Gi 💍,Twitter for iPhone,RT @yutaokkostu: congrats to attack on titan for being the only anime to have armin arlert and annie leonhardt https://t.co/f74glW4Lrc,188,None,828,795,0.0,1.0
2021-06-12 11:07:08,Klaus,Twitter Web App,"#architecture &amp; #anime #drawing | @MAngel_Arqto was speaking about the architectural design in Tekkonkinkreet, and… https://t.co/SuaJt5SnNm",1,architecture,11789,1072,0.0,0.0
2021-06-12 11:07:06,ila🎐,Twitter for Android,RT @VisualShonen: Anime : Demon Slayer https://t.co/FWZPPyM7tG,1820,None,579,615,0.0,0.0
2021-06-12 11:07:06,themeditativewitch,Twitter for iPhone,Personal struggle and trauma is never easy to deal with. Demon Slayer is an amazing example of overcoming it and cl… https://t.co/iSt0qYq8o1,0,None,5,5,0.1277777777777778,0.6777777777777777
2021-06-12 11:07:05,Harry Green,Twitter Web App,"RT @YveltalArt: - From ""Kaiju"" Final Major Project 2021 
© Harry Green, Emma Henderson, Ellie Gibbs &amp; Tan Kimber 

Follow me on Instagram:…",1,None,179,453,-0.04583333333333334,0.6
2021-06-12 11:07:05,cylizzle.,Twitter for Android,RT @ItachisEyebags: What's your most rewatched anime? 🤔,648,None,2619,2597,0.5,0.5
2021-06-12 11:07:04,Stephミ●﹏☉ミ ❗OPEN for COMMISSION❗,Twitter for Android,"@hamster_doodles hi Im Steph , I'm a digital Artist who luvs to draw anime fanart. Thanks for hosting an artshareee… https://t.co/pMjLvYfT0O",0,None,372,379,0.1,0.1
2021-06-12 11:07:03,.٩(ˊᗜˋ*)و.GarbageMan,Twitter for Android,Nobody told me that when my mullet would grow out and I put on beanies I would get sad anime cat ear vibes coming o… https://t.co/GDwhqTyUBt,0,None,2261,1098,-0.5,1.0
2021-06-12 11:07:02,Petsu-chan,Twitter Web App,Interesting how Yuyama directed Plawres Sanshiro (which was after Goshogun and Momo) and then 13 years later he'd e… https://t.co/VoQPzxnNwj,0,None,837,5000,0.25,0.25
2021-06-12 11:07:01,Fatima🦋,Twitter for iPhone,RT @TheOnePieceEra: Anime : One Piece https://t.co/RdN8a8bFSq,2690,None,181,136,0.0,0.0
2021-06-12 11:07:00,dzadza,Twitter for Android,anime: Attack on Titan https://t.co/zEN2BJaeBX,0,None,185,328,0.0,0.0
2021-06-12 11:07:00,BrainDead,Twitter for Android,RT @TheGoldenSmurf: For some reasons the YGO Anime decided to nerf Joey hardcore in fighting. https://t.co/u54xcs1xnO,47,None,39,914,0.0,0.0
2021-06-12 11:06:59,Katisdeprived,Twitter for Android,"RT @Anime: Hey, Chuunibyou fans! Today is Rikka Takanashi’s birthday. Like, RT, and Comment to wish her a great one today! 🎂 https://t.co/4…",21,None,2,197,1.0,0.75
2021-06-12 11:06:56,Arata,Twitter for Android,@TheCryptovore @ColinGr93457685 @Paris143698 @Eljaboom We are building an Anime Streaming platform which will also… https://t.co/inrhf19ofb,0,None,22,1,0.0,0.0
2021-06-12 11:06:55,Dang ♥️🐉 ThankYouCoco!,Twitter for Android,@NosuSuishin The reason behind their next target being FBK is such bullshit. It's their next sharper because she on… https://t.co/dRH1cvvfvu,0,None,381,432,-0.1,0.3
2021-06-12 11:06:55,Archie,Twitter for Android,RT @animeroto: Anime fans felt this one https://t.co/BMnZzOTcJZ,514,None,104,116,0.0,0.0
2021-06-12 11:06:54,remi ; 🍄,Twitter for iPhone,"RT @noranikoletta: Look, it's the Lore Man but anime 👀 Hope you guys like it, it took me some time ^^

#GEORGENOTFOUND #georgenotfoundfanar…",1585,GEORGENOTFOUND,243,364,0.0,0.0
2021-06-12 11:06:51,ִ𝐑ø𝐱 🍟 | #StoneOcean,Twitter for Android,RT @WeebAhmad: Anime : Hunter x Hunter https://t.co/iAPgvKHZU3,525,None,1000,998,0.0,0.0
2021-06-12 11:06:49,ErikFrankhouse🐲,Twitter for iPhone,"Had a fun day with @kjdawson80 few beers. Talking #streaming and #Ethauntia. 

Oh and we watched the anime House Hu… https://t.co/hmupjPA8Fu",0,streaming,857,312,0.04999999999999999,0.15000000000000002
2021-06-12 11:06:47,ִ𝐑ø𝐱 🍟 | #StoneOcean,Twitter for Android,"RT @Crunchyroll: NEWS: Re-Live the JUJUTSU KAISEN TV Anime at Upcoming 2-Part Exhibition

✨ MORE: https://t.co/ocRRqiNVtI https://t.co/yUzp…",227,None,1000,998,0.5,0.5
