created,username,source,text,retwc,hashtag,followers,friends,polarity,subjectivity
2021-06-18 19:58:02,Nugget✨,Twitter for iPhone,@boi_dish ULL NEVER GET MOUNTAIN,0,None,1337,448,0.0,0.0
2021-06-18 19:57:58,Gene Catspurr,Twitter Web App,"RT @Xeans: https://t.co/qxzInPQLZF
Okay wait a minute. This is supposed to be the company that will ""connect the whole world"" and the initi…",54,None,123,1216,0.35,0.45
2021-06-18 19:57:54,Justin Beasley,Twitter Web App,@davidramey @Bucks @BrooklynNets Call Dish. Must have been a glitch in the system.,0,None,3172,1269,0.0,0.0
2021-06-18 19:57:52,✰ lau || ラウ ✰,Twitter Web App,"@fox_nugget @boi_dish I KNEW YOU WEREN'T CORRUPT LIKE THE REST OF THEM, GOOD",0,None,652,511,0.09999999999999998,0.8
2021-06-18 19:57:50,Lauren Hernandez,Twitter for iPhone,RT @Variety: ‘Patrick Star Show’ Showrunners Dish Early Details in Special Annecy Presentation https://t.co/vfgTjDguKj,6,None,4360,4977,0.2285714285714286,0.4357142857142857
2021-06-18 19:57:49,Fiachra Kenny,Twitter for Android,"Hand-Rolled Gnocchi, Artichoke, Broccoli, Romesco, Smoked Almonds

New vegetarian dish on menu @JuniorsDeliCafe… https://t.co/BdnRldOYZi",1,None,1532,1357,0.13636363636363635,0.45454545454545453
2021-06-18 19:57:41,Kelly Teets,Twitter for iPhone,"RT @abirballan: Masks are a petri dish of filth. They are not just a small inconvenience. They are harmful, physically and psychologically.…",109,None,63,441,-0.08333333333333333,0.2142857142857143
2021-06-18 19:57:30,Elyse H,Twitter for iPhone,@Zerpent2 I’m hopeful with attention to huge issues that have long gone unaddressed some grass roots will really st… https://t.co/Dk1ZayueOm,0,None,110,266,0.18333333333333335,0.5
2021-06-18 19:57:24,Krebs Cycle stan acct 🦠🔬,Twitter for Android,"When I was at a state school in NorCal, my folks came to pick me up for summer break. While in town, we wanted Mex… https://t.co/kXGvXeRul1",0,None,32,150,0.0,0.0
2021-06-18 19:57:22,desire,Twitter for iPhone,@LaceyEvil999 Literally like stand on what you said lmfao. Every sign defends their sign especially when the inform… https://t.co/fHaWliHFoz,0,None,1026,739,0.0,1.0
2021-06-18 19:56:47,ASKDOLO,CORE ListingMachine,"Don't be surprised when this dish goes quickly. In other words, don't expect leftovers. #dinners #goodeats… https://t.co/UVlR712h1Y",0,dinners,18,70,-0.012499999999999997,0.6375
2021-06-18 19:56:43,Purrfect Knits,Twitter Web App,"Gift set, dress shape dish towel and pot holder by GKnitDesign23 https://t.co/aoZ3k56IXX via @Etsy",0,None,1434,1434,0.0,0.0
2021-06-18 19:56:43,Pipo,Twitter for Android,"RT @abirballan: Masks are a petri dish of filth. They are not just a small inconvenience. They are harmful, physically and psychologically.…",109,None,1157,276,-0.08333333333333333,0.2142857142857143
2021-06-18 19:56:36,Yrotitna 🙎🏾‍♀️#ReclaimTheseStreets 🙎🏼‍♀️,Twitter for iPhone,@LucyEBacon The perfect Petri dish for the Delta variant. What imbecile allowed this?,0,None,1687,463,0.09999999999999998,1.0
